date_de_tirage;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant
07/05/2021;33;38;47;22;14;9;8;-14-22-33-38-47-;-8-9-
04/05/2021;46;13;10;28;3;11;4;-3-10-13-28-46-;-4-11-
30/04/2021;1;28;24;46;16;11;2;-1-16-24-28-46-;-2-11-
27/04/2021;13;49;14;24;35;1;10;-13-14-24-35-49-;-1-10-
23/04/2021;29;19;15;3;14;2;8;-3-14-15-19-29-;-2-8-
20/04/2021;28;46;17;5;41;11;10;-5-17-28-41-46-;-10-11-
16/04/2021;29;11;40;48;6;9;5;-6-11-29-40-48-;-5-9-
13/04/2021;47;16;31;50;20;8;2;-16-20-31-47-50-;-2-8-
09/04/2021;44;8;35;32;2;8;11;-2-8-32-35-44-;-8-11-
06/04/2021;50;21;37;38;2;8;7;-2-21-37-38-50-;-7-8-
02/04/2021;21;47;4;40;34;2;5;-4-21-34-40-47-;-2-5-
30/03/2021;42;24;29;28;27;8;4;-24-27-28-29-42-;-4-8-
26/03/2021;49;12;50;10;37;8;3;-10-12-37-49-50-;-3-8-
23/03/2021;2;26;29;36;49;3;9;-2-26-29-36-49-;-3-9-
19/03/2021;35;44;43;9;3;10;1;-3-9-35-43-44-;-1-10-
16/03/2021;32;25;23;47;35;2;6;-23-25-32-35-47-;-2-6-
12/03/2021;11;4;6;44;9;10;11;-4-6-9-11-44-;-10-11-
09/03/2021;16;21;33;32;1;11;12;-1-16-21-32-33-;-11-12-
05/03/2021;4;46;5;39;48;7;10;-4-5-39-46-48-;-7-10-
02/03/2021;24;49;19;26;2;6;7;-2-19-24-26-49-;-6-7-
26/02/2021;6;12;22;29;33;11;6;-6-12-22-29-33-;-6-11-
23/02/2021;30;9;39;18;45;3;1;-9-18-30-39-45-;-1-3-
19/02/2021;25;48;4;46;12;12;7;-4-12-25-46-48-;-7-12-
16/02/2021;30;25;29;9;5;6;7;-5-9-25-29-30-;-6-7-
12/02/2021;32;7;36;30;23;12;8;-7-23-30-32-36-;-8-12-
09/02/2021;24;5;31;10;37;9;10;-5-10-24-31-37-;-9-10-
05/02/2021;45;12;37;19;44;6;2;-12-19-37-44-45-;-2-6-
02/02/2021;38;18;48;20;35;9;12;-18-20-35-38-48-;-9-12-
29/01/2021;27;36;5;42;1;6;1;-1-5-27-36-42-;-1-6-
26/01/2021;7;37;25;40;5;2;8;-5-7-25-37-40-;-2-8-
22/01/2021;16;47;42;8;44;7;6;-8-16-42-44-47-;-6-7-
19/01/2021;25;35;31;27;43;5;6;-25-27-31-35-43-;-5-6-
15/01/2021;27;10;4;40;38;11;3;-4-10-27-38-40-;-3-11-
12/01/2021;10;34;2;35;18;6;9;-2-10-18-34-35-;-6-9-
08/01/2021;42;23;37;41;18;4;6;-18-23-37-41-42-;-4-6-
05/01/2021;37;42;12;34;38;3;1;-12-34-37-38-42-;-1-3-
01/01/2021;32;16;48;44;28;1;9;-16-28-32-44-48-;-1-9-
29/12/2020;7;40;39;45;32;8;3;-7-32-39-40-45-;-3-8-
25/12/2020;16;21;27;30;32;3;5;-16-21-27-30-32-;-3-5-
22/12/2020;42;10;50;2;16;11;4;-2-10-16-42-50-;-4-11-
18/12/2020;2;21;17;3;13;7;8;-2-3-13-17-21-;-7-8-
15/12/2020;21;9;35;13;29;2;1;-9-13-21-29-35-;-1-2-
11/12/2020;41;13;24;9;6;3;12;-6-9-13-24-41-;-3-12-
08/12/2020;1;46;21;4;24;2;12;-1-4-21-24-46-;-2-12-
04/12/2020;14;38;20;27;34;1;11;-14-20-27-34-38-;-1-11-
01/12/2020;29;49;20;14;47;12;4;-14-20-29-47-49-;-4-12-
27/11/2020;8;14;16;5;2;9;8;-2-5-8-14-16-;-8-9-
24/11/2020;50;33;38;42;25;12;8;-25-33-38-42-50-;-8-12-
20/11/2020;28;50;48;39;29;5;7;-28-29-39-48-50-;-5-7-
17/11/2020;30;25;44;19;16;6;2;-16-19-25-30-44-;-2-6-
13/11/2020;31;17;1;28;5;1;10;-1-5-17-28-31-;-1-10-
10/11/2020;19;3;38;32;29;12;5;-3-19-29-32-38-;-5-12-
06/11/2020;12;37;7;50;40;1;2;-7-12-37-40-50-;-1-2-
03/11/2020;5;7;18;20;30;7;6;-5-7-18-20-30-;-6-7-
30/10/2020;21;16;20;12;28;9;3;-12-16-20-21-28-;-3-9-
27/10/2020;13;15;28;44;32;12;3;-13-15-28-32-44-;-3-12-
23/10/2020;19;23;10;21;15;3;12;-10-15-19-21-23-;-3-12-
20/10/2020;15;5;42;37;6;4;3;-5-6-15-37-42-;-3-4-
16/10/2020;15;40;38;33;50;6;3;-15-33-38-40-50-;-3-6-
13/10/2020;5;41;46;38;14;10;1;-5-14-38-41-46-;-1-10-
09/10/2020;15;11;35;50;41;8;5;-11-15-35-41-50-;-5-8-
06/10/2020;41;36;4;21;47;11;9;-4-21-36-41-47-;-9-11-
02/10/2020;15;45;12;6;40;9;3;-6-12-15-40-45-;-3-9-
29/09/2020;16;14;4;44;41;11;12;-4-14-16-41-44-;-11-12-
25/09/2020;34;45;19;23;37;1;7;-19-23-34-37-45-;-1-7-
22/09/2020;28;39;25;40;16;1;6;-16-25-28-39-40-;-1-6-
18/09/2020;25;45;19;2;10;1;7;-2-10-19-25-45-;-1-7-
15/09/2020;38;25;30;16;20;8;6;-16-20-25-30-38-;-6-8-
11/09/2020;34;38;45;43;42;12;9;-34-38-42-43-45-;-9-12-
08/09/2020;9;35;2;41;31;12;9;-2-9-31-35-41-;-9-12-
04/09/2020;6;29;43;40;22;7;4;-6-22-29-40-43-;-4-7-
01/09/2020;46;8;4;33;10;8;11;-4-8-10-33-46-;-8-11-
28/08/2020;31;16;17;7;12;9;7;-7-12-16-17-31-;-7-9-
25/08/2020;18;37;39;30;7;10;8;-7-18-30-37-39-;-8-10-
21/08/2020;10;35;50;15;44;5;3;-10-15-35-44-50-;-3-5-
18/08/2020;12;34;42;17;6;12;5;-6-12-17-34-42-;-5-12-
14/08/2020;49;10;42;9;19;4;12;-9-10-19-42-49-;-4-12-
11/08/2020;14;13;50;8;42;3;9;-8-13-14-42-50-;-3-9-
07/08/2020;36;20;5;41;21;11;6;-5-20-21-36-41-;-6-11-
04/08/2020;42;2;5;1;15;8;5;-1-2-5-15-42-;-5-8-
31/07/2020;30;46;24;21;49;2;5;-21-24-30-46-49-;-2-5-
28/07/2020;34;17;13;9;15;7;2;-9-13-15-17-34-;-2-7-
24/07/2020;8;28;50;27;9;12;4;-8-9-27-28-50-;-4-12-
21/07/2020;29;15;42;14;24;2;4;-14-15-24-29-42-;-2-4-
17/07/2020;7;27;41;15;43;7;9;-7-15-27-41-43-;-7-9-
14/07/2020;30;22;37;11;47;9;10;-11-22-30-37-47-;-9-10-
10/07/2020;30;38;15;17;23;2;7;-15-17-23-30-38-;-2-7-
07/07/2020;41;33;23;12;16;8;10;-12-16-23-33-41-;-8-10-
03/07/2020;27;4;16;39;37;3;6;-4-16-27-37-39-;-3-6-
30/06/2020;11;42;1;28;6;2;10;-1-6-11-28-42-;-2-10-
26/06/2020;12;26;21;1;10;5;11;-1-10-12-21-26-;-5-11-
23/06/2020;19;46;49;12;2;8;1;-2-12-19-46-49-;-1-8-
19/06/2020;14;5;24;43;19;3;11;-5-14-19-24-43-;-3-11-
16/06/2020;39;9;11;4;17;2;10;-4-9-11-17-39-;-2-10-
12/06/2020;24;39;46;2;45;4;8;-2-24-39-45-46-;-4-8-
09/06/2020;46;36;27;5;15;8;2;-5-15-27-36-46-;-2-8-
05/06/2020;24;11;37;17;5;6;3;-5-11-17-24-37-;-3-6-
02/06/2020;49;22;12;26;10;11;7;-10-12-22-26-49-;-7-11-
29/05/2020;4;11;8;46;19;4;8;-4-8-11-19-46-;-4-8-
26/05/2020;9;4;27;14;21;4;6;-4-9-14-21-27-;-4-6-
22/05/2020;18;22;32;3;27;2;7;-3-18-22-27-32-;-2-7-
19/05/2020;43;32;37;25;5;6;7;-5-25-32-37-43-;-6-7-
15/05/2020;34;23;32;39;11;1;6;-11-23-32-34-39-;-1-6-
12/05/2020;16;9;29;39;37;4;11;-9-16-29-37-39-;-4-11-
08/05/2020;33;38;8;25;32;9;7;-8-25-32-33-38-;-7-9-
05/05/2020;2;27;22;10;41;3;2;-2-10-22-27-41-;-2-3-
01/05/2020;47;20;19;45;38;2;6;-19-20-38-45-47-;-2-6-
28/04/2020;32;28;26;15;23;1;5;-15-23-26-28-32-;-1-5-
24/04/2020;28;5;1;21;19;7;4;-1-5-19-21-28-;-4-7-
21/04/2020;11;10;23;14;28;6;8;-10-11-14-23-28-;-6-8-
17/04/2020;37;32;45;28;16;1;11;-16-28-32-37-45-;-1-11-
14/04/2020;40;34;29;6;35;11;4;-6-29-34-35-40-;-4-11-
10/04/2020;33;17;3;39;10;1;4;-3-10-17-33-39-;-1-4-
07/04/2020;33;14;4;48;5;7;12;-4-5-14-33-48-;-7-12-
03/04/2020;50;16;34;19;46;2;6;-16-19-34-46-50-;-2-6-
31/03/2020;30;12;17;24;36;9;1;-12-17-24-30-36-;-1-9-
27/03/2020;14;41;27;46;11;3;2;-11-14-27-41-46-;-2-3-
24/03/2020;33;12;7;26;30;11;10;-7-12-26-30-33-;-10-11-
20/03/2020;40;9;20;34;3;6;12;-3-9-20-34-40-;-6-12-
17/03/2020;5;7;16;8;20;12;2;-5-7-8-16-20-;-2-12-
13/03/2020;21;3;11;36;27;10;9;-3-11-21-27-36-;-9-10-
10/03/2020;23;43;30;11;37;5;12;-11-23-30-37-43-;-5-12-
06/03/2020;15;43;38;45;46;11;1;-15-38-43-45-46-;-1-11-
03/03/2020;27;44;4;14;45;10;1;-4-14-27-44-45-;-1-10-
28/02/2020;8;11;23;20;22;4;3;-8-11-20-22-23-;-3-4-
25/02/2020;4;42;18;27;1;6;4;-1-4-18-27-42-;-4-6-
21/02/2020;32;23;30;45;7;5;9;-7-23-30-32-45-;-5-9-
18/02/2020;34;32;11;38;47;10;2;-11-32-34-38-47-;-2-10-
14/02/2020;5;35;20;41;49;10;6;-5-20-35-41-49-;-6-10-
11/02/2020;43;26;24;32;46;6;10;-24-26-32-43-46-;-6-10-
07/02/2020;17;15;9;25;40;9;3;-9-15-17-25-40-;-3-9-
